,index,group,subid,run,onset,condition,category,0,2,4,6,8,10,12,avg_logit,cond,reps
437,452,control,ap100,4.0,387.0445,sourcehit-2,place,1.33599704324,-4.73196003707,-4.92588936378,3.88436682515,2.10750499566,-7.27044732529,-5.11018092299,-1.55111621707,sourcehit,2
440,455,control,ap100,4.0,397.2713,sourcehit-2,place,-7.78712216127,-5.25031164101,1.01924768718,1.03049109139,-2.72015976595,-7.54622395556,2.65508229602,-2.05416123574,sourcehit,2
443,458,control,ap100,4.0,408.4867,sourcehit-4,place,0.484800288033,2.87508320547,-0.19829733348,3.00506400282,2.94163107978,0.240296172339,1.47062258699,1.49717348036,sourcehit,4
446,461,control,ap100,4.0,418.2707,CR-0,place,-0.180707969668,1.17992398122,8.12293034657,8.03998962992,-4.80415890188,-5.9451529326,-5.95602226012,1.3534020355,CR,0
449,464,control,ap100,5.0,0.0045,M-2,place,-2.67618849024,-1.93092001718,-0.845509438686,-1.09284116914,-6.00252290242,-4.39733939463,-2.58564494715,-3.08455322622,M,2
452,467,control,ap100,5.0,12.003,sourcehit-2,place,-3.3729442774,-2.8626672403,5.34235923926,5.50821019197,2.34685040948,-3.22069176691,0.249242154574,2.49418201845,sourcehit,2
455,470,control,ap100,5.0,21.4053,itemhit_lo-2,place,3.25739667801,-1.4244082555,0.638958176236,0.374819362407,-1.04119868864,4.19109633821,0.64460423691,1.04091879705,itemhit_lo,2
458,473,control,ap100,5.0,30.5836,sourcehit-4,place,4.33090708629,1.10528554316,-0.398899063679,0.0421878961805,1.30518474902,-0.74221086421,2.26684881678,0.0515656793279,sourcehit,4
461,476,control,ap100,5.0,42.2331,M-2,place,0.879115083148,3.49302105078,0.230398163395,-1.50672055241,2.93356751442,10.2816014197,2.95305278236,2.98471163628,M,2
464,479,control,ap100,5.0,54.5923,M-4,place,1.22232634621,5.07024223636,3.92184619853,4.83798210608,7.67478022678,-2.18554958909,-2.56508749787,3.56226473557,M,4
467,482,control,ap100,5.0,64.5183,FA-0,place,-1.70522020074,-2.67707560754,-0.8830077019,-0.857157991168,4.96909391712,4.30515425509,-3.54729574761,1.88352061979,FA,0
470,485,control,ap100,5.0,73.9644,CR-0,place,5.78520358782,6.71081667639,-2.96534929866,-5.81170747604,-6.73869524219,-6.62713332811,-6.51905866785,-5.53572133625,CR,0
473,491,control,ap100,5.0,95.6284,sourcehit-2,place,-5.94774758262,-2.82350789205,1.9064409381,2.27471323747,1.32160554056,2.50759844977,3.29934691673,2.00258954147,sourcehit,2
476,494,control,ap100,5.0,104.9319,CR-0,place,3.29218449987,3.57484350263,-4.50329342111,-0.634889729983,0.57149567402,-3.18228710715,-4.60504592106,-1.93724364606,CR,0
479,497,control,ap100,5.0,115.5157,CR-0,place,-2.66949288178,-4.28892518649,-3.01143162707,-3.24715683021,-3.32990829273,1.61444623584,-0.0376336411233,-1.99351262854,CR,0
482,500,control,ap100,5.0,125.5347,sourcehit-4,place,2.13598651981,0.484087748222,-1.78186128785,2.5396464568,1.6350180754,0.789833140411,7.38911746542,0.79565909619,sourcehit,4
485,503,control,ap100,5.0,136.75,CR-0,place,5.83968152813,1.13966339096,-4.55813936533,-3.54115544653,-6.77707368918,-5.78743658079,-0.876252107707,-5.16595127046,CR,0
488,506,control,ap100,5.0,145.8942,FA-0,place,-6.14678107635,-4.40492334106,-0.382205142697,-1.15268333584,-3.56027332656,-5.86390576891,0.327996239607,-2.7397668935,FA,0
491,509,control,ap100,5.0,156.3947,sourcehit-2,place,-1.11762549813,-1.25478910015,-2.56746481486,1.53652147968,-3.8200167439,-4.41092490357,0.261185588467,-2.31547124566,sourcehit,2
494,512,control,ap100,5.0,165.961,itemhit_lo-2,place,-3.61543397353,-2.96017649741,0.655627269785,-1.03429804164,-1.18222475724,5.91687669034,1.78447507642,1.08899529031,itemhit_lo,2
497,515,control,ap100,5.0,175.7455,sourcehit-4,place,6.49533265301,2.03936608573,-4.76853644576,3.72061596622,7.56697526533,4.97440218558,0.239463386253,2.87336424284,sourcehit,4
500,518,control,ap100,5.0,186.7701,CR-0,place,-0.749312334317,-0.03393247674,-0.0515076395591,-0.150492957181,-2.96024313976,-5.41964349952,-3.83164165253,-2.14547180901,CR,0
503,521,control,ap100,5.0,196.0554,M-4,place,-5.02433358863,-3.90479053075,-3.0250363718,-0.265010117467,-2.58613320868,-3.41753885506,1.13843113847,-2.32342963825,M,4
506,524,control,ap100,5.0,205.7164,sourcehit-2,place,-1.84802245037,-1.1146995491,1.85457956162,3.40543295194,-0.0327756120351,-2.03346962723,0.119457727417,0.798441818574,sourcehit,2
509,527,control,ap100,5.0,215.8532,CR-0,place,-1.36574910197,0.429996797039,0.159698796096,-3.03037526892,-3.72415128153,-2.98222320552,-3.3437356556,-2.39426273997,CR,0
512,533,control,ap100,5.0,235.288,sourcehit-4,place,,3.95313370777,1.99335884913,-5.5827258105,1.18412474704,0.337302543584,-4.55074900521,-0.516984917686,sourcehit,4
515,536,control,ap100,5.0,245.4113,sourcehit-4,place,0.702179679765,-4.48645631839,1.78453375952,3.25203328182,1.57577453891,0.879411640685,1.22613177583,1.87293830523,sourcehit,4
518,539,control,ap100,5.0,254.8346,sourcehit-4,place,1.49370261128,1.49813958997,3.41384782075,0.918130545963,-1.49413905947,2.54565193631,6.94359155921,1.34587281089,sourcehit,4
521,542,control,ap100,5.0,263.9899,sourcehit-4,place,-0.844244761239,4.01505668839,7.57271747011,7.71057815735,9.06714895572,0.932502851341,-4.38540497585,6.32073685863,sourcehit,4
524,545,control,ap100,5.0,273.8256,sourcehit-4,place,1.63478010613,-4.1757676948,-2.75000730517,2.25519932249,0.732520831437,0.336025115687,1.11221716866,0.143434491111,sourcehit,4
527,548,control,ap100,5.0,284.5637,M-2,place,0.0882481521373,2.21092462622,1.89875554074,-2.53327475936,-0.16735484979,-1.45747864293,0.657412021588,-0.564838177835,M,2
530,551,control,ap100,5.0,294.5111,sourcehit-2,place,-0.866370834235,1.05116475228,3.20417537654,7.57384955704,6.7540970561,1.05769854833,4.38005077075,4.6474551345,sourcehit,2
533,554,control,ap100,5.0,304.4688,itemhit_lo-2,place,1.64850117037,4.97973672178,1.3129871977,-6.45278771816,-0.156065046506,3.82623624653,-4.65625999021,-0.367407330109,itemhit_lo,2
536,557,control,ap100,5.0,315.1492,FA-0,place,4.64125128755,-4.3478833539,-9.43611550201,0.860955525164,3.5846597482,-1.56288353515,-5.57878576021,-1.63834594095,FA,0
539,560,control,ap100,5.0,326.5171,sourcehit-4,place,-6.31630187328,3.2303491097,5.48712688529,-1.08603984393,-2.13692908218,4.22658705377,4.68699035643,1.62268625324,sourcehit,4
542,563,control,ap100,5.0,335.6489,CR-0,place,-1.31670988068,7.20588976328,5.7891561538,-1.15959695884,-5.13692571964,0.205628350068,1.79345629489,-0.075434543653,CR,0
545,569,control,ap100,5.0,356.7263,M-2,place,-5.31248977065,0.737321626039,0.0678917815789,-3.44040834628,2.00336440587,0.379789993539,-1.87097788955,-0.247340541323,M,2
548,572,control,ap100,5.0,366.5192,CR-0,place,0.809998170225,-1.71408238226,1.83000237896,5.98777207936,6.98268899339,2.43627181371,-4.03704850677,4.30918381635,CR,0
551,575,control,ap100,5.0,377.1168,itemhit_lo-2,place,3.13167563879,-4.02708931347,1.01327408892,-0.928828466201,-2.95083387092,3.34981288654,7.72478578206,0.120856159585,itemhit_lo,2
554,578,control,ap100,5.0,386.2067,CR-0,place,4.12342119033,8.15960454722,1.41548284819,-7.34912642041,-5.74707512229,-5.45933876456,-3.13323931359,-4.28501436477,CR,0
557,581,control,ap100,5.0,396.6088,sourcehit-4,place,-4.9935324405,-3.27631637761,1.6425704882,-0.397958505042,5.81642876322,13.7184107261,3.54447487852,5.19486286812,sourcehit,4
560,584,control,ap100,5.0,406.3261,CR-0,place,14.5370208172,4.24983039016,-4.9590639832,-2.186206306,-1.67341597419,-10.3803136532,-7.73594146599,-4.79974997915,CR,0
563,587,control,ap100,5.0,416.0421,itemhit_lo-2,place,-9.7021136797,-7.56113525234,-7.03159957194,-3.93786807553,-8.9151566025,-2.86624513812,1.00719012581,-5.68771734702,itemhit_lo,2
566,590,control,ap100,6.0,0.0066,sourcehit-2,place,-1.88936514851,-4.56785082349,3.29616818877,10.078148046,7.06357384654,-3.79263013835,-0.81831622213,4.16131498574,sourcehit,2
569,593,control,ap100,6.0,12.0016,itemhit_lo-4,place,-0.910218638196,6.72190586129,3.49913439898,1.94619018906,5.90862075674,1.62191472198,-4.08113366328,3.24396501669,itemhit_lo,4
572,596,control,ap100,6.0,21.9255,itemhit_lo-2,place,6.17111070956,2.00991226911,-4.00816582584,1.54854207057,5.5071186892,-0.780482841097,0.189018571556,0.566753023208,itemhit_lo,2
575,599,control,ap100,6.0,33.1438,sourcehit-4,place,-0.408399875446,-4.29016014563,-3.56437382222,-1.26059724971,-3.4468694568,-2.05291428711,-2.49724821005,-2.58118870396,sourcehit,4
578,602,control,ap100,6.0,42.8609,sourcehit-2,place,-1.85399450466,-2.19586666034,2.48814781962,0.324212139948,-7.35862536847,-3.93578956701,-2.61499562253,-2.12051374398,sourcehit,2
581,605,control,ap100,6.0,52.0076,CR-0,place,-3.8465514131,-2.6194012723,-7.39410865505,-5.13115399335,2.79094166207,-7.70006699383,-12.5906393824,-4.35859699504,CR,0
584,608,control,ap100,6.0,63.3026,sourcehit-2,place,-7.6050750459,-12.2277909513,-1.44397308016,4.73443855746,8.81031108973,4.32733506265,-2.19402420758,4.10702790742,sourcehit,2
587,611,control,ap100,6.0,73.3207,itemhit_lo-2,place,4.18226065792,-1.9287652546,-0.494903792809,5.80138091689,2.70326390101,0.40176727585,-1.94117498045,2.10287707524,itemhit_lo,2
590,614,control,ap100,6.0,82.9854,sourcehit-4,place,0.444548896425,-1.81644613328,1.28658086008,3.2090966189,-0.0673658242596,3.22076497989,5.70400017264,1.91226915865,sourcehit,4
593,617,control,ap100,6.0,92.4323,M-2,place,3.29552326553,5.80855618209,-2.90422492134,-0.807018466414,6.73871292962,3.27513041773,-1.89495881281,1.5756499899,M,2
596,620,control,ap100,6.0,102.6601,CR-0,place,3.26364475024,-1.74906212688,-1.91754921725,-5.63257372641,-4.28927345555,2.1582399668,-0.307903961578,-2.4202891081,CR,0
599,623,control,ap100,6.0,112.6122,CR-0,place,2.25002274922,-0.351609436262,-0.865604637443,3.89225429622,-1.70866930435,-4.98477573913,2.73189141941,-0.916698846176,CR,0
602,626,control,ap100,6.0,122.3279,CR-0,place,-5.0183556845,2.60675577787,0.582711220347,-11.204599242,-6.97918305298,-0.85474578362,-4.76166750019,-4.61395421456,CR,0
605,629,control,ap100,6.0,133.0091,M-4,place,-0.775718569678,-4.57090636106,-6.04397713421,-3.56798703458,-2.64298447675,-1.55229236795,-3.25569430982,-3.45181025337,M,4
608,632,control,ap100,6.0,142.1634,CR-0,place,-1.39021148047,-2.84747139724,-4.74482558918,-7.38628532741,-6.63626288778,-3.15181505635,-4.76129553181,-5.47979721518,CR,0
611,635,control,ap100,6.0,151.5845,M-2,place,-5.68268516028,-2.10753900736,-4.79427426575,-4.87609344519,-2.58839513437,-2.38149224533,-4.16931867324,-3.66006377266,M,2
614,638,control,ap100,6.0,161.5261,FA-0,place,-2.25640498169,-3.70504864246,0.897308123245,1.645375696,1.43827875323,5.23812193293,4.72603492906,2.30477112635,FA,0
617,641,control,ap100,6.0,171.9278,FA-0,place,5.25529641452,5.1197693119,4.347237779,3.86248748873,-2.50513593983,3.0597697963,9.90349942206,2.19108978105,FA,0
620,644,control,ap100,6.0,181.7656,itemhit_lo-2,place,2.96674257395,10.2448276625,10.6521892923,6.44532708575,-1.83723872931,2.0228982714,7.4764520203,4.32079398004,itemhit_lo,2
623,647,control,ap100,6.0,192.506,M-2,place,6.35073257628,-0.939330940551,-2.65971808222,-4.55322125172,-4.14875745537,-5.08102385479,-0.352608944387,-4.11068016102,M,2
626,650,control,ap100,6.0,201.6343,itemhit_lo-4,place,-3.3576100456,-4.939004629,-0.024600604848,1.92332137778,-0.24638354261,1.69470985828,2.08934743495,0.83676177215,itemhit_lo,4
629,653,control,ap100,6.0,213.9944,CR-0,place,0.973266666452,-2.2351976622,1.49278197758,-2.47113925488,-1.91317217523,4.27452350334,6.59246827218,0.345748512702,CR,0
632,656,control,ap100,6.0,223.7786,M-2,place,4.41515587541,6.64744579454,-2.46992556065,-6.25015033963,-0.819217778161,1.80492859974,4.22792225846,-1.93359126968,M,2
635,659,control,ap100,6.0,232.9556,M-4,place,1.9025436228,4.41511057364,1.93930969935,2.17389075907,2.46807992968,5.68888802076,1.99617381322,3.06754210221,M,4
638,662,control,ap100,6.0,243.4555,CR-0,place,5.86747204454,2.07188706484,-1.7177264867,-2.2267146838,-5.50667004218,-4.74674953232,-2.83950233325,-3.54946518625,CR,0
641,665,control,ap100,6.0,253.0215,itemhit_lo-2,place,-4.61893238375,-2.72763665103,-6.41675237005,-5.81871558456,0.14090349534,-1.7251226749,-0.352054689495,-3.45492178354,itemhit_lo,2
644,668,control,ap100,6.0,262.3032,sourcehit-2,place,-1.6400892613,-0.0184370329556,0.417977216669,-0.68325876939,-1.26235748603,1.52668967203,-1.38852285967,-0.00023734168025,sourcehit,2
647,671,control,ap100,6.0,272.9035,sourcemiss_hi-4,place,1.68149475761,-1.17392709786,-0.537358045985,2.22918062559,-3.46555761327,-2.14975202754,4.17990431157,-0.980871765301,sourcemiss_hi,4
650,674,control,ap100,6.0,282.8627,M-4,place,-2.1458900021,4.17413649899,0.812666270368,3.13479267665,2.54559700359,3.52588885246,0.926406897121,2.50473620077,M,4
653,677,control,ap100,6.0,293.8902,sourcehit-4,place,3.56421643422,1.17320857129,-3.54270362218,1.61418182977,1.12956736881,-1.38458872793,-0.306267092905,-0.545885787883,sourcehit,4
656,680,control,ap100,6.0,303.6749,itemhit_lo-2,place,-1.41869071226,-0.143973508222,-2.06008335028,-2.88173503154,0.135840715321,-2.43125682155,-5.9322465449,-1.80930862201,itemhit_lo,2
659,683,control,ap100,6.0,315.385,CR-0,place,-5.25287108449,-2.12319407441,-2.8418950827,-2.03200765439,3.3126968986,4.12477087149,1.80192776592,0.64089125825,CR,0
662,686,control,ap100,6.0,326.75,sourcehit-4,place,1.38817449434,-0.135703799854,5.57083799097,1.71759136747,-1.95120367079,-1.93732888994,2.09361305451,0.849974199428,sourcehit,4
665,689,control,ap100,6.0,339.1041,sourcehit-4,place,1.53616413822,6.5427406298,9.9176013057,6.53929685891,7.42929895107,1.48157305374,-1.94785730008,6.34194254235,sourcehit,4
668,692,control,ap100,6.0,350.7542,CR-0,place,-2.35826912662,0.663113526964,0.853149843587,-3.8531208716,-3.10771069082,-5.49588115038,-5.98715541499,-2.9008907173,CR,0
671,695,control,ap100,6.0,360.5479,sourcehit-4,place,-5.38367747906,-6.11699589627,-2.01384212077,2.15001594111,-2.07924881151,-1.36818767638,-1.71525606396,-0.827815666888,sourcehit,4
674,698,control,ap100,6.0,369.6358,itemhit_lo-4,place,-1.13100375411,-0.444553835468,-1.45713704679,-1.9992974854,4.52119710863,7.3415066942,4.88555847368,2.10156731766,itemhit_lo,4
677,701,control,ap100,6.0,379.7511,CR-0,place,7.18651590623,4.83358625576,8.68201158482,6.40405571045,0.100612369837,-3.85453825262,-5.29325640888,2.83303535312,CR,0
680,704,control,ap100,6.0,389.0679,CR-0,place,-3.76771762255,-5.12168412153,-4.98736426425,-4.41747572327,-4.75925319435,-6.97418195076,-3.58157867443,-5.28456878316,CR,0
683,707,control,ap100,6.0,399.6465,sourcehit-4,place,-6.82337739673,-3.6827097136,-0.954915195433,-7.03748379303,-7.50039947813,-3.8628075578,0.132675957836,-4.8389015061,sourcehit,4
686,710,control,ap100,6.0,409.0521,sourcehit-2,place,-3.64628352441,0.23748733008,0.264745620707,-0.142188286438,0.42380432197,-2.21977691635,-1.39590443111,-0.418353815028,sourcehit,2
689,713,control,ap100,6.0,419.1888,CR-0,place,-2.16390751767,-1.14059092542,0.209028653712,0.208621983863,1.00110207157,4.97836523932,4.67327148945,1.59927948712,CR,0
692,716,control,ap101,1.0,0.0219,M-2,place,-5.90741735657,0.615888192551,1.12599504234,-2.43297074957,1.76813412209,0.786580978151,6.47676529314,0.311934848253,M,2
695,719,control,ap101,1.0,11.238,sourcemiss_hi-2,place,0.765082513328,6.72270642648,8.01389367532,0.8259757411,-2.64124943717,-2.18997240609,-2.92775540621,1.00216189329,sourcemiss_hi,2
698,722,control,ap101,1.0,20.6724,M-2,place,-2.15806032215,-2.940259197,1.58369376901,-2.92433826656,-3.03443362214,-2.23533708044,-2.35919922624,-1.65260380003,M,2
701,725,control,ap101,1.0,29.8185,sourcemiss_hi-2,place,-3.04604155862,-0.390916961599,-1.55749247067,0.892162064439,1.6951775534,0.352867479241,2.67976305353,0.345678656603,sourcemiss_hi,2
704,728,control,ap101,1.0,39.4817,CR-0,place,0.154424215413,2.64809195221,4.14452659435,-0.75397886734,-4.32034356401,-0.153388792517,5.03605397799,-0.270796157379,CR,0
707,731,control,ap101,1.0,49.1984,sourcehit-4,place,-0.342004842593,5.06367422963,4.4255980396,3.46880160341,2.34652423205,3.60461787275,1.92198463568,3.46138543695,sourcehit,4
710,734,control,ap101,1.0,59.139,CR-0,place,3.36097658643,2.14714272032,-4.43853211037,-5.9385470461,-6.73133306897,-6.41494391129,-4.47191164736,-5.88083903418,CR,0
713,737,control,ap101,1.0,69.0637,CR-0,place,-6.29543910294,-4.17542074232,-3.42417312834,-1.01317895071,1.53161953546,2.00789621695,-0.302668135223,-0.22445908166,CR,0
716,740,control,ap101,1.0,78.9012,sourcehit-2,place,1.87405984276,-0.222191400805,-5.26376006137,3.71689952697,4.78604376327,0.285420267653,-1.29615138652,0.881150874131,sourcehit,2
719,743,control,ap101,1.0,88.11,sourcehit-4,place,0.273881190507,-1.33683068302,2.9311526896,9.14338960601,6.47751959351,0.731879088143,-3.33015264679,4.82098524432,sourcehit,4
722,746,control,ap101,1.0,98.2346,sourcehit-2,place,0.65036510504,-3.30524518376,-0.46286822236,1.39691811272,-0.419467955174,1.94761547804,2.49449688197,0.615549353307,sourcehit,2
725,749,control,ap101,1.0,107.4122,M-2,place,-0.651234193634,3.86163570792,3.49767476078,-4.76175237851,-2.21695757076,4.42191605804,3.27910357968,0.235220217388,M,2
728,752,control,ap101,1.0,118.0945,sourcehit-4,place,1.54110027359,-2.60813201513,3.25529108791,3.39393461279,-4.98837548642,-8.77720502164,-2.12757310803,-1.77908870184,sourcehit,4
731,755,control,ap101,1.0,129.7433,sourcehit-4,place,-8.63720286585,-1.93292833174,0.450568212081,0.930946295159,2.3088396637,5.54601481016,4.03923283474,2.30909224528,sourcehit,4
734,758,control,ap101,1.0,141.7164,CR-0,place,2.33072703906,1.77191059051,-0.0966143745805,-5.64200128098,-8.63640728078,-2.66592761601,7.69267790201,-4.26023763809,CR,0
737,761,control,ap101,1.0,153.4256,sourcehit-4,place,6.22856935279,4.57113740164,-0.720560536599,-1.94973581046,-5.38089965945,-3.03145205065,2.35066501467,-2.77066201429,sourcehit,4
740,764,control,ap101,1.0,163.3789,CR-0,place,-2.87644660838,2.66709467941,1.4112859818,-2.71436539656,-3.85841122347,-1.55270069048,-1.82200787907,-1.67854783218,CR,0
743,767,control,ap101,1.0,172.9458,CR-0,place,-1.44775466456,-1.45752543317,-1.74991669199,-0.235208834181,-1.12726358311,3.43651745264,2.73582751364,0.0810320858398,CR,0
746,770,control,ap101,1.0,182.6632,sourcehit-4,place,3.26412325135,2.91295134162,6.0877213031,6.16608987077,5.71925583006,-2.21365280204,-6.40575133421,3.93985355047,sourcehit,4
749,773,control,ap101,1.0,191.809,CR-0,place,6.04588064074,-0.487233185552,-5.65182509303,-5.0354947894,-4.10284782954,-3.09471857323,-3.74983088387,-4.4712215713,CR,0
752,776,control,ap101,1.0,201.2579,CR-0,place,-2.9748496098,-3.47851104679,-6.43286081299,-7.54640958905,-6.50926487867,-3.11787698488,-2.05246380064,-5.9016030664,CR,0
755,779,control,ap101,1.0,210.3886,sourcehit-2,place,-2.94932352431,-1.86988393453,5.79291989004,9.60162907727,5.81883452025,-3.18995500184,-4.19285373337,4.50585712143,sourcehit,2
758,782,control,ap101,1.0,220.4068,sourcehit-4,place,-3.05244123583,-4.04748241991,0.853457781785,-0.949252027221,-0.0653167755139,0.0607660184945,-5.16324042381,-0.0250862506139,sourcehit,4
761,785,control,ap101,1.0,232.7607,sourcehit-2,place,-6.42598951159,-4.41828458722,2.97773829461,8.00335482523,5.63870060736,0.660140433796,-0.417614830768,4.31998354025,sourcehit,2
764,788,control,ap101,1.0,242.9884,CR-0,place,0.550860999066,-0.30858997343,-1.55675403462,-1.8130188174,0.289706261152,-2.36571171277,-3.70214527162,-1.36144457591,CR,0
767,791,control,ap101,1.0,252.3919,sourcemiss_hi-2,place,-2.25319236221,-3.37204176081,1.58466662334,8.63855902364,9.74593906036,4.44686893216,3.29303096253,6.10400840988,sourcemiss_hi,2
770,794,control,ap101,1.0,261.6759,sourcehit-4,place,9.63096983813,6.49046811492,4.01050408541,-0.285178179846,0.318562950055,-2.40808889528,-3.60815189324,0.408949990085,sourcehit,4
