,run,trial,onset,duration,shockCond,shockTrial,target,associate,resp,acc,accSpec,respRT,subid,group,remove,anxious,happy,safe,stressed,life_stress,sleep,cond_orig,cond,reps,shock_and_post,conf,onset_adj,mem_conditions,obj_conditions,onset_code,rt_z,mem_conditions_byrep,onset_code_byrep
10269,6,35,360.3882,9.1393,safe,0,PYTHON,auditorium,indoor,H,HI_Lo,1.3893,ap172,stress-fmri,,4,2,4,5,6,6,TI_4,indoor,4,0,Lo,348.3882,itemhit_lo,old,itemhit,-1.5433930094,itemhit_lo-4,itemhit-4
10270,6,36,369.5636,9.0529,safe,0,WINE,bedroom,indoor,H,HI_Lo,1.8576,ap172,stress-fmri,,4,2,4,5,6,6,TI_2,indoor,2,0,Lo,357.5636,itemhit_lo,old,itemhit,-0.5039372481,itemhit_lo-2,itemhit-2
10271,6,37,378.6539,9.7539,safe,0,ARROW,arch,outdoor,H,HO_Hi,1.7149,ap172,stress-fmri,,4,2,4,5,6,6,TO_4,outdoor,4,0,Hi,366.6539,sourcehit,old,sourcehit,-1.3758061217,sourcehit-4,sourcehit-4
10272,6,38,388.4443,10.4632,safe,0,OYSTER,foil,foil,CR,CR,2.4594,ap172,stress-fmri,,4,2,4,5,6,6,F_0,foil,0,0,N,376.4443,CR,new,CR,1.3574580036,CR-0,CR-0
10273,6,39,398.9436,10.7043,safe,0,RING,foil,indoor,FA,FAI_Lo,1.5,ap172,stress-fmri,,4,2,4,5,6,6,F_0,foil,0,0,Lo,386.9436,FA,new,FA,-1.3890123231,FA-0,FA-0
10274,6,40,409.6852,12.3203,safe,0,CHERRY,pulpit,indoor,H,HI_Lo,2.3437,ap172,stress-fmri,,4,2,4,5,6,6,TI_4,indoor,4,0,Lo,397.6852,itemhit_lo,old,itemhit,0.5750280426,itemhit_lo-4,itemhit-4
10275,6,41,422.0421,9.1177,safe,0,WOLF,restaurant,outdoor,SM,SMI_Lo,2.3888,ap172,stress-fmri,,4,2,4,5,6,6,TI_2,indoor,2,0,Lo,410.0421,itemhit_lo,old,itemhit,0.6751336476,itemhit_lo-2,itemhit-2
10276,6,42,431.1963,9.1717,safe,0,CAGE,foil,indoor,FA,FAI_Lo,2.2955,ap172,stress-fmri,,4,2,4,5,6,6,F_0,foil,0,0,Lo,419.1963,FA,new,FA,0.3650792709,FA-0,FA-0
10277,1,1,12.0266,9.2606,safe,0,SPATULA,locker_room,indoor,H,HI_Lo,1.9323,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,0.0266,itemhit_lo,old,itemhit,-0.6271592281,itemhit_lo-4,itemhit-4
10278,1,2,21.316,11.6183,safe,0,CORAL,foil,outdoor,FA,FAO_Lo,3.8194,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,Lo,9.316,FA,new,FA,1.2161874467,FA-0,FA-0
10279,1,3,32.9696,11.3322,safe,0,KALE,corn_field,outdoor,H,HO_Hi,3.9332,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Hi,20.9696,sourcehit,old,sourcehit,0.9802853106,sourcehit-4,sourcehit-4
10280,1,4,44.3302,9.1022,safe,0,GEESE,closet,indoor,H,HI_Hi,3.3693,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,Hi,32.3302,sourcehit,old,sourcehit,0.3574664422,sourcehit-2,sourcehit-2
10281,1,5,53.4607,9.8071,safe,0,MONKEY,pond,outdoor,H,HO_Hi,2.1732,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Hi,41.4607,sourcehit,old,sourcehit,-0.963607593,sourcehit-4,sourcehit-4
10282,1,6,63.2966,10.7117,safe,0,BOWL,greenhouse,foil,M,MI,1.6132,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,51.2966,M,old,M,-0.0172564993,M-2,M-2
10283,1,7,74.0366,10.5704,safe,0,SCOOTER,foil,foil,CR,CR,2.0963,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,62.0366,CR,new,CR,0.5718433235,CR-0,CR-0
10284,1,8,84.6352,9.1488,safe,0,BARREL,raceway,outdoor,H,HO_Lo,2.8897,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,Lo,72.6352,itemhit_lo,old,itemhit,0.3974226618,itemhit_lo-2,itemhit-2
10285,1,9,93.8119,9.7544,safe,0,HONEY,crosswalk,indoor,SM,SMO_Lo,2.8472,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Lo,81.8119,itemhit_lo,old,itemhit,0.3519403865,itemhit_lo-4,itemhit-4
10286,1,10,103.5941,11.6845,safe,0,PLUG,basketball_court,indoor,SM,SMO_Hi,3.5268,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,Hi,91.5941,sourcemiss_hi,old,itemhit,1.6758027013,sourcemiss_hi-2,itemhit-2
10287,1,11,115.3071,9.6866,safe,0,LANTERN,baggage_claim,foil,M,MI,3.0883,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,N,103.3071,M,old,M,1.4971270476,M-2,M-2
10288,1,12,125.0225,11.9425,safe,0,POTATO,foil,foil,CR,CR,3.097,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,113.0225,CR,new,CR,1.7164428516,CR-0,CR-0
10289,1,13,136.9933,9.9337,safe,0,ROCK,corral,outdoor,H,HO_Lo,2.4798,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,Lo,124.9933,itemhit_lo,old,itemhit,-0.0412405058,itemhit_lo-2,itemhit-2
10290,1,14,146.9549,9.5374,safe,0,BUCKET,elevator,indoor,H,HI_Lo,2.8475,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,134.9549,itemhit_lo,old,itemhit,0.3522614379,itemhit_lo-4,itemhit-4
10291,1,15,156.5212,9.6904,safe,0,STOOL,moat,outdoor,H,HO_Lo,2.6575,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,Lo,144.5212,itemhit_lo,old,itemhit,0.1489289133,itemhit_lo-2,itemhit-2
10292,1,16,166.24,12.3311,safe,0,QUAIL,foil,foil,CR,CR,1.8364,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,154.24,CR,new,CR,0.2745699975,CR-0,CR-0
10293,1,17,178.5991,10.1075,safe,0,MILK,dining_room,outdoor,SM,SMI_Lo,2.2919,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,166.5991,itemhit_lo,old,itemhit,-0.242325671,itemhit_lo-4,itemhit-4
10294,1,18,188.7358,9.0588,safe,0,LAMB,foil,foil,CR,CR,1.6399,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,176.7358,CR,new,CR,0.0498135198,CR-0,CR-0
10295,1,19,197.8229,9.9136,safe,0,QUILL,foil,foil,CR,CR,1.942,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,185.8229,CR,new,CR,0.3953551581,CR-0,CR-0
10296,1,20,207.7649,12.327,safe,0,GLOVE,foil,outdoor,FA,FAO_Lo,2.5033,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,Lo,195.7649,FA,new,FA,0.0406220425,FA-0,FA-0
10297,1,21,220.121,10.3716,safe,0,FROG,dentists_office,foil,M,MI,1.9581,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,N,208.121,M,old,M,0.3368285697,M-4,M-4
10298,1,22,230.5211,10.0961,safe,0,BEAVER,hospital_room,outdoor,SM,SMI_Hi,2.8039,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Hi,218.5211,sourcemiss_hi,old,itemhit,-0.2214166129,sourcemiss_hi-4,itemhit-4
10299,1,23,240.6457,9.7641,safe,0,SHRIMP,orchard,foil,M,MI,1.2205,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,228.6457,M,old,M,-0.4204145353,M-2,M-2
10300,1,24,250.4388,10.5544,safe,0,SHARK,foil,foil,CR,CR,1.0981,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,238.4388,CR,new,CR,-0.5698967074,CR-0,CR-0
10301,1,25,261.0211,9.99,safe,0,VINE,mountain,indoor,SM,SMO_Hi,2.5292,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Hi,249.0211,sourcemiss_hi,old,itemhit,-0.9423547034,sourcemiss_hi-4,itemhit-4
10302,1,26,271.0397,9.1268,safe,0,RASH,burial_chamber,outdoor,SM,SMI_Hi,2.6482,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,Hi,259.0397,sourcemiss_hi,old,itemhit,-0.6300444276,sourcemiss_hi-2,itemhit-2
10303,1,27,280.1956,9.2748,safe,0,BUTTER,kennel,foil,M,MI,1.6761,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,N,268.1956,M,old,M,0.0473185973,M-2,M-2
10304,1,28,289.4988,9.3932,safe,0,SHOWER,garbage_dump,indoor,SM,SMO_Hi,2.5962,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,Hi,277.4988,sourcemiss_hi,old,itemhit,-0.7665161448,sourcemiss_hi-2,itemhit-2
10305,1,29,298.9207,9.4175,safe,0,NEEDLE,courtroom,indoor,H,HI_Hi,3.6715,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,Hi,286.9207,sourcehit,old,sourcehit,0.6912416896,sourcehit-2,sourcehit-2
10306,1,30,308.3672,11.1884,safe,0,SCORPION,balcony,foil,M,MI,1.8468,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,N,296.3672,M,old,M,0.2225645274,M-4,M-4
10307,1,31,319.5837,10.1983,safe,0,KEG,gymnasium,indoor,H,HI_Lo,4.1229,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,307.5837,itemhit_lo,old,itemhit,1.7171577638,itemhit_lo-4,itemhit-4
10308,1,32,329.8104,9.3761,safe,0,SARDINE,riding_arena,foil,M,MI,2.1386,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,N,317.8104,M,old,M,0.5221354846,M-2,M-2
10309,1,33,339.216,9.8971,safe,0,SCREWDRIVER,foil,foil,CR,CR,2.6984,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,327.216,CR,new,CR,1.2605246225,CR-0,CR-0
10310,1,34,349.1415,9.9219,safe,0,MOTH,foil,foil,CR,CR,1.2333,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,337.1415,CR,new,CR,-0.4152551003,CR-0,CR-0
10311,1,35,359.0921,9.7567,safe,0,WORM,fishpond,outdoor,H,HO_Hi,3.5507,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Hi,347.0921,sourcehit,old,sourcehit,0.5578199494,sourcehit-4,sourcehit-4
10312,1,36,368.878,9.1788,safe,0,BASKET,foil,indoor,FA,FAI_Hi,2.9036,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,Hi,356.878,FA,new,FA,0.3981775712,FA-0,FA-0
10313,1,37,378.0855,10.4705,safe,0,CANDLE,cathedral,foil,M,MI,3.0214,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,N,366.0855,M,old,M,1.4284454265,M-4,M-4
10314,1,38,388.5856,9.633,safe,0,TELEGRAPH,computer_room,foil,M,MI,1.191,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,N,376.5856,M,old,M,-0.450700153,M-2,M-2
10315,1,39,398.2476,11.2678,safe,0,BALLOON,islet,indoor,SM,SMO_Lo,2.3223,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Lo,386.2476,itemhit_lo,old,itemhit,-0.209792467,itemhit_lo-4,itemhit-4
10316,1,40,409.5438,10.997,safe,0,DOLL,foil,indoor,FA,FAI_Lo,1.8295,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,Lo,397.5438,FA,new,FA,-0.5612288574,FA-0,FA-0
10317,1,41,420.5696,10.6524,safe,0,PENNY,foil,foil,CR,CR,2.9465,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,408.5696,CR,new,CR,1.5443011218,CR-0,CR-0
10318,1,42,431.2513,9.1163,safe,0,BAYONET,foil,foil,CR,CR,1.8335,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,419.2513,CR,new,CR,0.2712529808,CR-0,CR-0
10319,2,1,12.006,11.9675,threat,0,BOAT,chicken_coop,foil,M,MI,1.5111,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,N,0.006,M,old,M,-0.1220755354,M-2,M-2
10320,2,2,24.0047,10.4693,threat,0,HATCHET,ocean,indoor,SM,SMO_Hi,3.3276,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Hi,12.0047,sourcemiss_hi,old,itemhit,1.1530110463,sourcemiss_hi-4,itemhit-4
10321,2,3,34.5051,9.0982,threat,0,TOBACCO,foil,foil,CR,CR,1.3588,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,22.5051,CR,new,CR,-0.2717083422,CR-0,CR-0
10322,2,4,43.6352,9.1461,threat,0,ACCORDIAN,lock_chamber,indoor,SM,SMO_Lo,1.7473,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Lo,31.6352,itemhit_lo,old,itemhit,-0.8251408969,itemhit_lo-4,itemhit-4
10323,2,5,52.8116,9.7603,threat,0,TROLLEY,television_studio,outdoor,SM,SMI_Lo,1.9097,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,40.8116,itemhit_lo,old,itemhit,-0.6513450969,itemhit_lo-4,itemhit-4
10324,2,6,62.6025,9.9223,threat,0,TORNADO,landing_deck,outdoor,H,HO_Hi,1.7967,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Hi,50.6025,sourcehit,old,sourcehit,-1.3794460466,sourcehit-4,sourcehit-4
10325,2,7,72.5558,9.9097,threat,0,FENCE,iceberg,foil,M,MI,1.253,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,60.5558,M,old,M,-0.3870490243,M-2,M-2
10326,2,8,82.4956,11.2672,threat,0,SEAL,foil,foil,CR,CR,2.2301,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,70.4956,CR,new,CR,0.7248836122,CR-0,CR-0
10327,2,9,93.7938,9.7523,threat,0,COFFEE,clothing_store,foil,M,MI,3.7524,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,N,81.7938,M,old,M,2.1789127661,M-4,M-4
10328,2,10,103.5772,9.3729,threat,0,HIGHWAY,attic,foil,M,MI,3.0132,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,N,91.5772,M,old,M,1.4200270514,M-2,M-2
10329,2,11,112.9807,9.4188,threat,0,SPONGE,foil,foil,CR,CR,3.0186,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,100.9807,CR,new,CR,1.6267690203,CR-0,CR-0
10330,2,12,122.43,11.6793,threat,0,QUARTER,foil,foil,CR,CR,3.1044,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,110.43,CR,new,CR,1.7249069632,CR-0,CR-0
10331,2,13,134.1406,10.5511,threat,0,BRAIN,butte,foil,M,MI,2.0842,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,122.1406,M,old,M,0.4662867524,M-2,M-2
10332,2,14,144.7223,9.6332,threat,0,PEARL,bus_interior,outdoor,SM,SMI_Lo,2.7521,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,132.7223,itemhit_lo,old,itemhit,0.2501671071,itemhit_lo-4,itemhit-4
10333,2,15,154.3858,9.2523,threat,0,OWL,supermarket,foil,M,MI,3.6213,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,N,142.3858,M,old,M,2.0443214279,M-4,M-4
10334,2,16,163.6714,11.803,threat,1,UMBRELLA,art_studio,indoor,H,HI_Lo,0.096,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,1,Lo,151.6714,nuisance,nuisance,nuisance,-1.5730778437,nuisance-2,nuisance-2
10335,2,17,175.5047,10.6519,threat,0,STOMACH,foil,foil,CR,CR,1.6203,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,1,N,163.5047,nuisance,nuisance,nuisance,-1.5697449861,nuisance-0,nuisance-0
10336,2,18,186.1875,9.9312,threat,0,DESK,beauty_salon,indoor,H,HI_Lo,3.1038,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,Lo,174.1875,itemhit_lo,old,itemhit,0.6265463119,itemhit_lo-2,itemhit-2
10337,2,19,196.1493,11.336,threat,0,TIGER,foil,foil,CR,CR,1.2899,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,184.1493,CR,new,CR,-0.3505160843,CR-0,CR-0
10338,2,20,207.516,12.3272,threat,0,MOUSE,foil,outdoor,FA,FAO_Lo,1.8527,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,Lo,195.516,FA,new,FA,-0.5405061787,FA-0,FA-0
10339,2,21,219.8746,9.6849,threat,0,TWEEZERS,fastfood_restaurant,foil,M,MI,1.9372,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,N,207.8746,M,old,M,0.3153719795,M-4,M-4
10340,2,22,229.5899,10.0946,threat,0,WHIP,construction_site,outdoor,H,HO_Lo,2.484,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,Lo,217.5899,itemhit_lo,old,itemhit,-0.0367457869,itemhit_lo-2,itemhit-2
10341,2,23,239.7157,9.1144,threat,0,RUDDER,kitchenette,outdoor,SM,SMI_Lo,2.5798,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,Lo,227.7157,itemhit_lo,old,itemhit,0.0657766124,itemhit_lo-2,itemhit-2
10342,2,24,248.8614,10.7062,threat,0,SOAP,putting_green,foil,M,MI,1.7913,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,N,236.8614,M,old,M,0.1655865009,M-4,M-4
10343,2,25,259.5982,9.8962,threat,0,GARBAGE,foil,indoor,FA,FAI_Lo,1.5688,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,Lo,247.5982,FA,new,FA,-0.7940910266,FA-0,FA-0
10344,2,26,269.5248,10.1063,threat,0,ROSARY,foil,foil,CR,CR,2.3376,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,257.5248,CR,new,CR,0.8478419906,CR-0,CR-0
10345,2,27,279.6625,9.0567,threat,0,LETTUCE,phone_booth,outdoor,H,HO_Lo,3.6962,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Lo,267.6625,itemhit_lo,old,itemhit,1.2605157203,itemhit_lo-4,itemhit-4
10346,2,28,288.7502,11.6185,threat,0,TOAST,butchers_shop,indoor,H,HI_Lo,1.7924,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,Lo,276.7502,itemhit_lo,old,itemhit,-0.7768761765,itemhit_lo-2,itemhit-2
10347,2,29,300.4,10.3719,threat,0,OYSTER,hayfield,foil,M,MI,3.5026,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,288.4,M,old,M,1.9224603155,M-2,M-2
10348,2,30,310.8024,10.9938,threat,0,PIGEON,foil,foil,CR,CR,1.3527,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,298.8024,CR,new,CR,-0.2786855153,CR-0,CR-0
10349,2,31,321.8269,9.6885,threat,0,CANARY,gas_station,outdoor,H,HO_Lo,2.5936,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,Lo,309.8269,itemhit_lo,old,itemhit,0.0805449747,itemhit_lo-2,itemhit-2
10350,2,32,331.5461,9.5363,threat,0,SYRUP,foil,foil,CR,CR,2.0573,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,319.5461,CR,new,CR,0.5272351677,CR-0,CR-0
10351,2,33,341.1143,9.1211,threat,0,ALLIGATOR,escalator,foil,M,MI,2.1065,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,N,329.1143,M,old,M,0.4891806261,M-2,M-2
10352,2,34,350.2658,9.2758,threat,0,BELL,foil,foil,CR,CR,3.0061,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,338.2658,CR,new,CR,1.6124715344,CR-0,CR-0
10353,2,35,359.5725,12.3228,threat,0,GOAT,candy_store,indoor,H,HI_Lo,1.7208,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,347.5725,itemhit_lo,old,itemhit,-0.8535004332,itemhit_lo-4,itemhit-4
10354,2,36,371.927,10.1965,threat,0,SCOTCH,bazaar,indoor,H,HI_Lo,3.904,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,359.927,itemhit_lo,old,itemhit,1.482897292,itemhit_lo-4,itemhit-4
10355,2,37,382.1543,9.7535,threat,0,LION,foil,foil,CR,CR,1.3622,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,370.1543,CR,new,CR,-0.2678194261,CR-0,CR-0
10356,2,38,391.9389,9.3892,threat,0,SOUP,palace,foil,M,MI,3.0094,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,N,379.9389,M,old,M,1.4161258532,M-4,M-4
10357,2,39,401.3594,10.5668,threat,0,MAP,foil,foil,CR,CR,2.3013,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,389.3594,CR,new,CR,0.8063220917,CR-0,CR-0
10358,2,40,411.9576,11.1858,threat,0,WITCH,crevasse,foil,M,MI,4.2386,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,N,399.9576,M,old,M,2.6780608107,M-4,M-4
10359,2,41,423.1745,9.9859,threat,0,BENCH,pasture,foil,M,MI,1.9205,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,411.1745,M,old,M,0.29822724,M-2,M-2
10360,2,42,433.192,9.1761,threat,0,TEETH,rope_bridge,foil,M,MI,1.699,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,421.192,M,old,M,0.0708284497,M-2,M-2
10361,3,1,12.0052,11.7074,safe,0,MUSSEL,foil,foil,CR,CR,2.4376,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,0.0052,CR,new,CR,0.9622218775,CR-0,CR-0
10362,3,2,23.7453,9.9848,safe,0,CAMERA,hot_tub,foil,M,MI,1.8838,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,11.7453,M,old,M,0.2605498784,M-2,M-2
10363,3,3,33.7621,9.7602,safe,0,SANDAL,oilrig,indoor,SM,SMO_Hi,2.5441,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,Hi,21.7621,sourcemiss_hi,old,itemhit,-0.9032503075,sourcemiss_hi-2,itemhit-2
10364,3,4,43.5544,11.2631,safe,0,CHEESE,aquarium,foil,M,MI,2.3561,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,N,31.5544,M,old,M,0.7454277505,M-4,M-4
10365,3,5,54.8492,9.2519,safe,0,ANT,cabin,outdoor,H,HO_Hi,1.9726,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Hi,42.8492,sourcehit,old,sourcehit,-1.1851672047,sourcehit-4,sourcehit-4
10366,3,6,64.1333,9.273,safe,0,BIBLE,foil,foil,CR,CR,1.7673,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,52.1333,CR,new,CR,0.1955334957,CR-0,CR-0
10367,3,7,73.438,11.1847,safe,0,PIE,heliport,indoor,SM,SMO_Lo,3.5324,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Lo,61.438,itemhit_lo,old,itemhit,1.0852216807,itemhit_lo-4,itemhit-4
10368,3,8,84.655,9.4156,safe,0,NAPKIN,music_studio,foil,M,MI,1.3854,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,N,72.655,M,old,M,-0.2511230657,M-2,M-2
10369,3,9,94.1032,10.7059,safe,0,OPIUM,watering_hole,outdoor,H,HO_Hi,3.898,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_4,outdoor,4,0,Hi,82.1032,sourcehit,old,sourcehit,0.9414074525,sourcehit-4,sourcehit-4
10370,3,10,104.8412,9.0572,safe,0,SOOT,volleyball_court,outdoor,SM,SMI_Lo,2.3212,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,92.8412,itemhit_lo,old,itemhit,-0.2109696553,itemhit_lo-4,itemhit-4
10371,3,11,113.9304,9.1139,safe,0,CLAM,bridge,foil,M,MI,1.5101,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,101.9304,M,old,M,-0.1231021665,M-2,M-2
10372,3,12,123.077,9.3874,safe,0,TABLE,plaza,no response,no response,no response,999,ap173,stress-fmri,,6,2,3,5,4,9.5,TO_2,outdoor,2,0,N,111.077,nuisance,old,nuisance,0.6110098312,nuisance-2,nuisance-2
10373,3,13,132.4966,9.1763,safe,0,CEREAL,foil,indoor,FA,FAI_Lo,1.4059,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,Lo,120.4966,FA,new,FA,-0.9395963866,FA-0,FA-0
10374,3,14,141.7047,10.3682,safe,0,APPLE,bookstore,indoor,H,HI_Lo,2.505,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_4,indoor,4,0,Lo,129.7047,itemhit_lo,old,itemhit,-0.014272192,itemhit_lo-4,itemhit-4
10375,3,15,152.1056,11.3333,safe,0,CLARINET,foil,no response,no response,no response,999,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,140.1056,nuisance,new,nuisance,0.6110098312,nuisance-0,nuisance-0
10376,3,16,163.4711,9.1004,safe,0,NECKLACE,foil,indoor,FA,FAI_Lo,2.8429,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,Lo,151.4711,FA,new,FA,0.3439591835,FA-0,FA-0
10377,3,17,172.6035,11.6179,safe,0,TURTLE,foil,no response,no response,no response,999,ap173,stress-fmri,,6,2,3,5,4,9.5,F_0,foil,0,0,N,160.6035,nuisance,new,nuisance,0.6110098312,nuisance-0,nuisance-0
10378,3,18,184.2546,12.321,safe,0,DETECTIVE,jacuzzi,outdoor,SM,SMI_Lo,2.7645,ap173,stress-fmri,,6,2,3,5,4,9.5,TI_2,indoor,2,0,Lo,172.2546,itemhit_lo,old,itemhit,0.2634372298,itemhit_lo-2,itemhit-2
