,run,trial,onset,duration,cond,subcond,resp,acc,respRT,subid,group,duration_adj,onset_adj
325,1,62,148.5671,1.4343,face,male,NR,0,999.5,loc101,control,0.4343,136.5671
326,1,63,150.0672,1.4337,face,male,male,1,0.2672,loc101,control,0.4337,138.0672
327,1,64,151.5683,1.4325,face,male,male,1,0.3137,loc101,control,0.4325,139.5683
328,1,65,153.0675,1.4332,face,male,male,1,0.2867,loc101,control,0.4332,141.0675
330,1,67,165.0994,1.4027,place,indoor,indoor,1,0.8549,loc101,control,0.4027,153.0994
331,1,68,166.6022,1.3996,place,outdoor,outdoor,1,0.5934,loc101,control,0.3996,154.6022
332,1,69,168.0722,1.4279,place,indoor,indoor,1,0.642,loc101,control,0.4279,156.0722
333,1,70,169.5697,1.4305,place,indoor,indoor,1,0.618,loc101,control,0.4305,157.5697
334,1,71,171.0709,1.4293,place,outdoor,NR,0,999.5,loc101,control,0.4293,159.0709
335,1,72,172.5716,1.4291,place,outdoor,indoor,0,0.5164,loc101,control,0.4291,160.5716
336,1,73,174.0724,1.4284,place,indoor,indoor,1,0.537,loc101,control,0.4284,162.0724
337,1,74,175.5731,1.4279,place,outdoor,outdoor,1,0.3645,loc101,control,0.4279,163.5731
338,1,75,177.0742,1.4262,place,outdoor,outdoor,1,0.5218,loc101,control,0.4262,165.0742
339,1,76,178.5743,1.426,place,indoor,indoor,1,0.5675,loc101,control,0.426,166.5743
341,1,78,190.6086,1.3917,face,female,female,1,0.7145,loc101,control,0.3917,178.6086
342,1,79,192.1092,1.3923,face,male,male,1,0.5797,loc101,control,0.3923,180.1092
343,1,80,193.5778,1.4233,face,female,male,0,0.5137,loc101,control,0.4233,181.5778
344,1,81,195.0774,1.4227,face,male,male,1,0.3222,loc101,control,0.4227,183.0774
345,1,82,196.5774,1.4238,face,female,female,1,0.5133,loc101,control,0.4238,184.5774
346,1,83,198.0794,1.4216,face,female,female,1,0.3881,loc101,control,0.4216,186.0794
347,1,84,199.5792,1.4219,face,male,male,1,0.4002,loc101,control,0.4219,187.5792
348,1,85,201.0803,1.4201,face,male,male,1,0.3481,loc101,control,0.4201,189.0803
349,1,86,202.5795,1.4212,face,female,female,1,0.5051,loc101,control,0.4212,190.5795
350,1,87,204.0812,1.4197,face,male,male,1,0.5434,loc101,control,0.4197,192.0812
352,1,89,216.1183,1.3837,place,outdoor,outdoor,1,0.7232,loc101,control,0.3837,204.1183
353,1,90,217.6203,1.382,place,indoor,indoor,1,0.6655,loc101,control,0.382,205.6203
354,1,91,219.1215,1.3798,place,outdoor,indoor,0,0.6451,loc101,control,0.3798,207.1215
355,1,92,220.5841,1.417,place,outdoor,indoor,0,0.6748,loc101,control,0.417,208.5841
356,1,93,222.0847,1.4165,place,outdoor,outdoor,1,0.53,loc101,control,0.4165,210.0847
357,1,94,223.5853,1.4158,place,indoor,indoor,1,0.6643,loc101,control,0.4158,211.5853
358,1,95,225.0866,1.4146,place,indoor,indoor,1,0.5965,loc101,control,0.4146,213.0866
359,1,96,226.5873,1.4136,place,indoor,indoor,1,0.6268,loc101,control,0.4136,214.5873
360,1,97,228.0874,1.4127,place,indoor,indoor,1,0.5466,loc101,control,0.4127,216.0874
361,1,98,229.5873,1.4141,place,outdoor,outdoor,1,0.5387,loc101,control,0.4141,217.5873
363,1,100,241.628,1.3723,place,outdoor,outdoor,1,1.0981,loc101,control,0.3723,229.628
364,1,101,243.128,1.3726,place,indoor,indoor,1,0.5719,loc101,control,0.3726,231.128
365,1,102,244.6293,1.3721,place,outdoor,indoor,0,0.5182,loc101,control,0.3721,232.6293
366,1,103,246.0914,1.41,place,outdoor,outdoor,1,0.5628,loc101,control,0.41,234.0914
367,1,104,247.5915,1.4087,place,indoor,indoor,1,0.5256,loc101,control,0.4087,235.5915
368,1,105,249.0908,1.4093,place,outdoor,outdoor,1,0.5522,loc101,control,0.4093,237.0908
369,1,106,250.592,1.4084,place,indoor,indoor,1,0.6048,loc101,control,0.4084,238.592
370,1,107,252.0929,1.4079,place,indoor,indoor,1,0.6261,loc101,control,0.4079,240.0929
371,1,108,253.5933,1.4078,place,indoor,outdoor,0,0.5963,loc101,control,0.4078,241.5933
372,1,109,255.0942,1.4068,place,outdoor,outdoor,1,0.5865,loc101,control,0.4068,243.0942
374,1,111,267.1372,1.3647,object,manmade,manmade,1,0.8769,loc101,control,0.3647,255.1372
375,1,112,268.6393,1.3621,object,manmade,manmade,1,0.5706,loc101,control,0.3621,256.6393
376,1,113,270.1401,1.3608,object,natural,manmade,0,0.5121,loc101,control,0.3608,258.1401
377,1,114,271.597,1.4036,object,natural,natural,1,0.637,loc101,control,0.4036,259.597
378,1,115,273.0975,1.4037,object,natural,natural,1,0.52,loc101,control,0.4037,261.0975
379,1,116,274.598,1.4032,object,natural,natural,1,0.5083,loc101,control,0.4032,262.598
380,1,117,276.0999,1.4011,object,manmade,manmade,1,0.5162,loc101,control,0.4011,264.0999
381,1,118,277.5994,1.4016,object,manmade,NR,0,999.5,loc101,control,0.4016,265.5994
382,1,119,279.1006,1.3996,object,natural,manmade,0,0.5263,loc101,control,0.3996,267.1006
383,1,120,280.6002,1.4007,object,manmade,manmade,1,0.61,loc101,control,0.4007,268.6002
385,1,122,292.6475,1.3544,face,female,female,1,0.7591,loc101,control,0.3544,280.6475
386,1,123,294.1514,1.3489,face,male,male,1,0.5857,loc101,control,0.3489,282.1514
387,1,124,295.6479,1.3524,face,male,male,1,0.9127,loc101,control,0.3524,283.6479
388,1,125,297.1029,1.3984,face,male,female,0,0.3524,loc101,control,0.3984,285.1029
389,1,126,298.6039,1.3972,face,male,male,1,0.5204,loc101,control,0.3972,286.6039
390,1,127,300.1044,1.3962,face,male,NR,0,999.5,loc101,control,0.3962,288.1044
391,1,128,301.6043,1.3961,face,female,female,1,0.5303,loc101,control,0.3961,289.6043
392,1,129,303.1056,1.3946,face,female,female,1,0.3816,loc101,control,0.3946,291.1056
393,1,130,304.6057,1.3954,face,female,female,1,0.5357,loc101,control,0.3954,292.6057
394,1,131,306.108,1.3926,face,female,NR,0,999.5,loc101,control,0.3926,294.108
396,2,1,12.0036,1.4975,place,indoor,indoor,1,0.654,loc101,control,0.4975,0.0036
397,2,2,13.6665,1.3347,place,indoor,indoor,1,1.0653,loc101,control,0.3347,1.6665
398,2,3,15.1102,1.391,place,indoor,outdoor,0,0.6285,loc101,control,0.391,3.1102
399,2,4,16.6108,1.3897,place,outdoor,outdoor,1,0.5501,loc101,control,0.3897,4.6108
400,2,5,18.1098,1.3911,place,indoor,indoor,1,0.5547,loc101,control,0.3911,6.1098
401,2,6,19.6114,1.3897,place,outdoor,outdoor,1,0.6637,loc101,control,0.3897,7.6114
402,2,7,21.1116,1.3889,place,outdoor,outdoor,1,0.5589,loc101,control,0.3889,9.1116
403,2,8,22.6127,1.3884,place,indoor,indoor,1,0.5563,loc101,control,0.3884,10.6127
404,2,9,24.1135,1.387,place,outdoor,indoor,0,0.592,loc101,control,0.387,12.1135
405,2,10,25.6138,1.3867,place,outdoor,indoor,0,0.5452,loc101,control,0.3867,13.6138
407,2,12,37.6665,1.3338,object,manmade,manmade,1,0.8063,loc101,control,0.3338,25.6665
408,2,13,39.1677,1.3335,object,natural,natural,1,0.6735,loc101,control,0.3335,27.1677
409,2,14,40.6693,1.3308,object,natural,natural,1,0.66,loc101,control,0.3308,28.6693
410,2,15,42.1157,1.385,object,natural,natural,1,0.5928,loc101,control,0.385,30.1157
411,2,16,43.6163,1.3852,object,manmade,manmade,1,0.7993,loc101,control,0.3852,31.6163
412,2,17,45.1181,1.382,object,natural,natural,1,0.5668,loc101,control,0.382,33.1181
413,2,18,46.6173,1.383,object,manmade,manmade,1,0.6004,loc101,control,0.383,34.6173
414,2,19,48.1182,1.3823,object,manmade,manmade,1,0.6051,loc101,control,0.3823,36.1182
415,2,20,49.6183,1.3828,object,manmade,manmade,1,0.7462,loc101,control,0.3828,37.6183
416,2,21,51.1197,1.3814,object,natural,natural,1,0.7875,loc101,control,0.3814,39.1197
418,2,23,63.1777,1.3238,place,indoor,indoor,1,0.8467,loc101,control,0.3238,51.1777
419,2,24,64.678,1.3236,place,indoor,indoor,1,0.7504,loc101,control,0.3236,52.678
420,2,25,66.179,1.3224,place,outdoor,outdoor,1,0.6694,loc101,control,0.3224,54.179
421,2,26,67.623,1.3776,place,indoor,indoor,1,0.6368,loc101,control,0.3776,55.623
422,2,27,69.1228,1.3785,place,outdoor,outdoor,1,0.6177,loc101,control,0.3785,57.1228
423,2,28,70.6247,1.3756,place,outdoor,outdoor,1,0.6473,loc101,control,0.3756,58.6247
424,2,29,72.1239,1.3774,place,outdoor,outdoor,1,0.6131,loc101,control,0.3774,60.1239
425,2,30,73.6251,1.3761,place,indoor,indoor,1,0.585,loc101,control,0.3761,61.6251
426,2,31,75.1273,1.3731,place,indoor,indoor,1,0.6698,loc101,control,0.3731,63.1273
427,2,32,76.6271,1.3732,place,outdoor,outdoor,1,0.5464,loc101,control,0.3732,64.6271
429,2,34,88.633,1.3681,object,manmade,manmade,1,0.6918,loc101,control,0.3681,76.633
430,2,35,90.1344,1.3669,object,natural,natural,1,0.6737,loc101,control,0.3669,78.1344
431,2,36,91.6379,1.3628,object,manmade,manmade,1,0.5775,loc101,control,0.3628,79.6379
432,2,37,93.3386,1.1617,object,natural,natural,1,0.8078,loc101,control,0.1617,81.3386
433,2,38,94.6359,1.3651,object,natural,natural,1,0.7247,loc101,control,0.3651,82.6359
434,2,39,96.1349,1.366,object,natural,natural,1,0.6111,loc101,control,0.366,84.1349
435,2,40,97.6324,1.3687,object,manmade,manmade,1,0.6007,loc101,control,0.3687,85.6324
436,2,41,99.132,1.3683,object,manmade,manmade,1,0.6556,loc101,control,0.3683,87.132
437,2,42,100.6327,1.368,object,natural,natural,1,0.6446,loc101,control,0.368,88.6327
438,2,43,102.1345,1.3657,object,manmade,manmade,1,0.6102,loc101,control,0.3657,90.1345
440,2,45,114.1895,1.3113,face,female,female,1,0.6844,loc101,control,0.3113,102.1895
441,2,46,115.6414,1.3599,face,male,male,1,0.5377,loc101,control,0.3599,103.6414
442,2,47,117.1994,1.3015,face,female,female,1,0.6862,loc101,control,0.3015,105.1994
443,2,48,118.6356,1.3646,face,female,female,1,0.6723,loc101,control,0.3646,106.6356
444,2,49,120.1356,1.3649,face,female,female,1,0.7915,loc101,control,0.3649,108.1356
445,2,50,121.6366,1.3646,face,male,male,1,0.6332,loc101,control,0.3646,109.6366
446,2,51,123.1376,1.3629,face,male,male,1,0.557,loc101,control,0.3629,111.1376
447,2,52,124.6387,1.3614,face,male,male,1,0.5353,loc101,control,0.3614,112.6387
448,2,53,126.1373,1.3629,face,male,male,1,0.6146,loc101,control,0.3629,114.1373
449,2,54,127.6385,1.3625,face,female,female,1,0.6961,loc101,control,0.3625,115.6385
451,2,56,139.7053,1.2963,place,indoor,indoor,1,0.9739,loc101,control,0.2963,127.7053
452,2,57,141.2069,1.2934,place,outdoor,outdoor,1,0.7763,loc101,control,0.2934,129.2069
453,2,58,142.7066,1.2939,place,indoor,indoor,1,0.7222,loc101,control,0.2939,130.7066
454,2,59,144.1411,1.3592,place,outdoor,outdoor,1,0.5888,loc101,control,0.3592,132.1411
455,2,60,145.6426,1.3575,place,outdoor,outdoor,1,0.6103,loc101,control,0.3575,133.6426
456,2,61,147.1424,1.3582,place,indoor,indoor,1,0.6184,loc101,control,0.3582,135.1424
457,2,62,148.6429,1.3585,place,indoor,indoor,1,0.5591,loc101,control,0.3585,136.6429
458,2,63,150.1456,1.3553,place,outdoor,outdoor,1,0.8478,loc101,control,0.3553,138.1456
459,2,64,151.6474,1.3535,place,indoor,indoor,1,0.5878,loc101,control,0.3535,139.6474
460,2,65,153.1458,1.3543,place,outdoor,outdoor,1,0.6135,loc101,control,0.3543,141.1458
462,2,67,165.2141,1.2864,object,manmade,manmade,1,0.8848,loc101,control,0.2864,153.2141
463,2,68,166.715,1.2854,object,manmade,manmade,1,0.7533,loc101,control,0.2854,154.715
464,2,69,168.2156,1.2857,object,manmade,natural,0,0.6908,loc101,control,0.2857,156.2156
465,2,70,169.6493,1.3521,object,natural,natural,1,0.6535,loc101,control,0.3521,157.6493
466,2,71,171.1488,1.3519,object,natural,natural,1,0.7545,loc101,control,0.3519,159.1488
467,2,72,172.6489,1.3524,object,natural,natural,1,0.6854,loc101,control,0.3524,160.6489
468,2,73,174.1501,1.3502,object,manmade,manmade,1,0.6894,loc101,control,0.3502,162.1501
469,2,74,175.6506,1.3496,object,manmade,manmade,1,0.6412,loc101,control,0.3496,163.6506
470,2,75,177.1512,1.3493,object,natural,natural,1,0.6112,loc101,control,0.3493,165.1512
471,2,76,178.6513,1.3493,object,natural,natural,1,0.6221,loc101,control,0.3493,166.6513
473,2,78,190.7237,1.2778,face,male,male,1,0.8499,loc101,control,0.2778,178.7237
474,2,79,192.2259,1.2755,face,male,male,1,0.7279,loc101,control,0.2755,180.2259
475,2,80,193.7263,1.2751,face,female,female,1,0.645,loc101,control,0.2751,181.7263
476,2,81,195.1555,1.3449,face,male,male,1,0.5753,loc101,control,0.3449,183.1555
477,2,82,196.6548,1.3453,face,male,male,1,0.6133,loc101,control,0.3453,184.6548
478,2,83,198.1547,1.3462,face,female,male,0,0.6979,loc101,control,0.3462,186.1547
479,2,84,199.6559,1.3456,face,female,female,1,0.5478,loc101,control,0.3456,187.6559
480,2,85,201.1578,1.3424,face,male,male,1,0.6086,loc101,control,0.3424,189.1578
481,2,86,202.6574,1.3437,face,female,female,1,0.7157,loc101,control,0.3437,190.6574
482,2,87,204.1595,1.3416,face,female,female,1,0.622,loc101,control,0.3416,192.1595
484,2,89,216.2335,1.2676,face,female,female,1,0.8005,loc101,control,0.2676,204.2335
485,2,90,217.7352,1.2657,face,female,female,1,0.6076,loc101,control,0.2657,205.7352
486,2,91,219.2357,1.2649,face,female,female,1,0.5934,loc101,control,0.2649,207.2357
487,2,92,220.6602,1.3399,face,male,male,1,0.6111,loc101,control,0.3399,208.6602
488,2,93,222.1612,1.339,face,male,male,1,0.6313,loc101,control,0.339,210.1612
489,2,94,223.6617,1.3393,face,male,male,1,0.5954,loc101,control,0.3393,211.6617
490,2,95,225.1626,1.3375,face,male,male,1,0.6248,loc101,control,0.3375,213.1626
491,2,96,226.6632,1.3374,face,male,male,1,0.6115,loc101,control,0.3374,214.6632
492,2,97,228.1642,1.3359,face,female,female,1,0.5438,loc101,control,0.3359,216.1642
493,2,98,229.6641,1.3373,face,female,NR,0,999.5,loc101,control,0.3373,217.6641
495,2,100,241.7437,1.2575,object,manmade,manmade,1,0.9366,loc101,control,0.2575,229.7437
496,2,101,243.2449,1.2558,object,manmade,manmade,1,0.7602,loc101,control,0.2558,231.2449
497,2,102,244.7444,1.2561,object,manmade,natural,0,0.9613,loc101,control,0.2561,232.7444
498,2,103,246.1671,1.3334,object,manmade,natural,0,0.7085,loc101,control,0.3334,234.1671
499,2,104,247.6682,1.3328,object,manmade,manmade,1,0.7663,loc101,control,0.3328,235.6682
500,2,105,249.1693,1.3309,object,natural,natural,1,0.5563,loc101,control,0.3309,237.1693
501,2,106,250.6683,1.333,object,natural,natural,1,0.577,loc101,control,0.333,238.6683
502,2,107,252.1696,1.3307,object,natural,natural,1,0.6867,loc101,control,0.3307,240.1696
503,2,108,253.6699,1.3305,object,natural,natural,1,0.5728,loc101,control,0.3305,241.6699
504,2,109,255.1698,1.3306,object,natural,natural,1,0.5551,loc101,control,0.3306,243.1698
506,2,111,267.253,1.2482,place,outdoor,outdoor,1,0.8535,loc101,control,0.2482,255.253
507,2,112,268.754,1.2462,place,indoor,indoor,1,0.7062,loc101,control,0.2462,256.754
508,2,113,270.254,1.2465,place,indoor,indoor,1,0.6668,loc101,control,0.2465,258.254
509,2,114,271.6746,1.3267,place,outdoor,outdoor,1,0.7463,loc101,control,0.3267,259.6746
510,2,115,273.1754,1.3254,place,outdoor,outdoor,1,1.0492,loc101,control,0.3254,261.1754
511,2,116,274.6761,1.3251,place,indoor,indoor,1,0.7062,loc101,control,0.3251,262.6761
512,2,117,276.1765,1.3239,place,outdoor,outdoor,1,0.8014,loc101,control,0.3239,264.1765
513,2,118,277.6762,1.3249,place,indoor,indoor,1,0.6996,loc101,control,0.3249,265.6762
514,2,119,279.1771,1.323,place,indoor,indoor,1,0.7525,loc101,control,0.323,267.1771
515,2,120,280.6771,1.3239,place,outdoor,outdoor,1,0.6269,loc101,control,0.3239,268.6771
517,2,122,292.7617,1.2403,face,female,female,1,0.9037,loc101,control,0.2403,280.7617
518,2,123,294.264,1.2371,face,male,male,1,0.6889,loc101,control,0.2371,282.264
519,2,124,295.7574,1.2436,face,male,male,1,0.684,loc101,control,0.2436,283.7574
520,2,125,297.1804,1.3202,face,male,male,1,0.7373,loc101,control,0.3202,285.1804
521,2,126,298.683,1.3174,face,male,male,1,0.5542,loc101,control,0.3174,286.683
522,2,127,300.1803,1.3205,face,female,female,1,0.795,loc101,control,0.3205,288.1803
523,2,128,301.6826,1.3183,face,female,female,1,0.7776,loc101,control,0.3183,289.6826
524,2,129,303.183,1.3177,face,male,male,1,0.729,loc101,control,0.3177,291.183
525,2,130,304.6844,1.3163,face,female,female,1,0.7079,loc101,control,0.3163,292.6844
526,2,131,306.1833,1.3172,face,female,male,0,0.6724,loc101,control,0.3172,294.1833
528,1,1,12.0039,1.4969,object,natural,natural,1,0.802,loc102,control,0.4969,0.0039
529,1,2,13.9284,1.073,object,natural,manmade,0,0.839,loc102,control,0.073,1.9284
530,1,3,15.0294,1.4714,object,manmade,NR,0,999.5,loc102,control,0.4714,3.0294
531,1,4,16.5291,1.4719,object,manmade,natural,0,0.611,loc102,control,0.4719,4.5291
532,1,5,18.03,1.4701,object,natural,natural,1,0.3969,loc102,control,0.4701,6.03
533,1,6,19.5295,1.4715,object,manmade,natural,0,0.5105,loc102,control,0.4715,7.5295
534,1,7,21.0314,1.4695,object,manmade,natural,0,0.4058,loc102,control,0.4695,9.0314
535,1,8,22.5314,1.4692,object,manmade,manmade,1,0.7433,loc102,control,0.4692,10.5314
536,1,9,24.0318,1.4692,object,natural,natural,1,0.3606,loc102,control,0.4692,12.0318
537,1,10,25.5329,1.4674,object,natural,manmade,0,0.6941,loc102,control,0.4674,13.5329
539,1,12,37.5485,1.4526,face,female,male,0,0.5949,loc102,control,0.4526,25.5485
540,1,13,39.0489,1.4523,face,female,female,1,0.4224,loc102,control,0.4523,27.0489
541,1,14,40.5363,1.4642,face,male,male,1,0.3698,loc102,control,0.4642,28.5363
542,1,15,42.0355,1.4649,face,female,female,1,0.5484,loc102,control,0.4649,30.0355
543,1,16,43.5358,1.4657,face,male,male,1,0.2978,loc102,control,0.4657,31.5358
544,1,17,45.0384,1.4628,face,male,male,1,0.5623,loc102,control,0.4628,33.0384
545,1,18,46.538,1.463,face,male,male,1,0.6751,loc102,control,0.463,34.538
546,1,19,48.038,1.4627,face,female,female,1,0.3683,loc102,control,0.4627,36.038
547,1,20,49.5389,1.4619,face,male,male,1,0.5885,loc102,control,0.4619,37.5389
548,1,21,51.0398,1.4603,face,female,female,1,0.3218,loc102,control,0.4603,39.0398
550,1,23,63.0564,1.4451,object,manmade,natural,0,0.9408,loc102,control,0.4451,51.0564
551,1,24,64.5587,1.4428,object,natural,natural,1,0.5372,loc102,control,0.4428,52.5587
552,1,25,66.0429,1.4581,object,natural,natural,1,0.3831,loc102,control,0.4581,54.0429
553,1,26,67.5414,1.4595,object,natural,natural,1,0.5586,loc102,control,0.4595,55.5414
554,1,27,69.0423,1.4585,object,manmade,manmade,1,0.6325,loc102,control,0.4585,57.0423
555,1,28,70.5428,1.4576,object,natural,natural,1,0.5493,loc102,control,0.4576,58.5428
556,1,29,72.043,1.458,object,manmade,manmade,1,0.5076,loc102,control,0.458,60.043
557,1,30,73.545,1.4561,object,manmade,manmade,1,0.371,loc102,control,0.4561,61.545
558,1,31,75.0458,1.4549,object,natural,natural,1,0.4007,loc102,control,0.4549,63.0458
559,1,32,76.5456,1.4549,object,manmade,manmade,1,0.3428,loc102,control,0.4549,64.5456
561,1,34,88.566,1.4348,face,male,male,1,0.2762,loc102,control,0.4348,76.566
562,1,35,90.0677,1.4329,face,female,female,1,0.5783,loc102,control,0.4329,78.0677
563,1,36,91.5488,1.4515,face,female,female,1,0.515,loc102,control,0.4515,79.5488
564,1,37,93.0479,1.4526,face,male,male,1,0.4188,loc102,control,0.4526,81.0479
565,1,38,94.5483,1.452,face,female,female,1,0.3861,loc102,control,0.452,82.5483
566,1,39,96.0486,1.4518,face,female,male,0,0.2854,loc102,control,0.4518,84.0486
567,1,40,97.5502,1.4507,face,male,male,1,0.3475,loc102,control,0.4507,85.5502
568,1,41,99.0506,1.4504,face,female,female,1,0.4407,loc102,control,0.4504,87.0506
569,1,42,100.552,1.4492,face,male,male,1,0.3549,loc102,control,0.4492,88.552
570,1,43,102.0522,1.4487,face,male,male,1,0.3188,loc102,control,0.4487,90.0522
572,1,45,114.0772,1.4247,object,manmade,manmade,1,0.742,loc102,control,0.4247,102.0772
573,1,46,115.5784,1.4228,object,manmade,manmade,1,0.5928,loc102,control,0.4228,103.5784
574,1,47,117.0554,1.4458,object,natural,natural,1,0.268,loc102,control,0.4458,105.0554
575,1,48,118.5554,1.446,object,natural,natural,1,0.3771,loc102,control,0.446,106.5554
576,1,49,120.0558,1.445,object,natural,NR,0,999.5,loc102,control,0.445,108.0558
577,1,50,121.5558,1.445,object,manmade,manmade,1,0.3489,loc102,control,0.445,109.5558
578,1,51,123.0572,1.4435,object,manmade,manmade,1,0.3921,loc102,control,0.4435,111.0572
579,1,52,124.5574,1.4435,object,natural,manmade,0,0.3551,loc102,control,0.4435,112.5574
580,1,53,126.058,1.4429,object,natural,natural,1,0.4133,loc102,control,0.4429,114.058
581,1,54,127.5583,1.4422,object,manmade,manmade,1,0.2578,loc102,control,0.4422,115.5583
583,1,56,139.5863,1.4148,place,indoor,NR,0,999.5,loc102,control,0.4148,127.5863
584,1,57,141.0873,1.4139,place,outdoor,outdoor,1,0.3664,loc102,control,0.4139,129.0873
585,1,58,142.5618,1.4393,place,outdoor,outdoor,1,0.5778,loc102,control,0.4393,130.5618
586,1,59,144.0619,1.4395,place,indoor,indoor,1,0.4135,loc102,control,0.4395,132.0619
587,1,60,145.5629,1.4381,place,indoor,indoor,1,0.3374,loc102,control,0.4381,133.5629
588,1,61,147.0626,1.4386,place,indoor,indoor,1,0.5189,loc102,control,0.4386,135.0626
589,1,62,148.5641,1.4371,place,indoor,indoor,1,0.4143,loc102,control,0.4371,136.5641
