,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
131,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap150,6.52086162567,stress
132,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap152,-187.368896484,stress
133,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap152,-362.891174316,stress
134,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap152,707.093688965,stress
135,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap152,-133.277450562,stress
136,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap152,-417.232330322,stress
137,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap152,-587.200561523,stress
138,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap153,-57.7346115112,stress
139,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap153,-200.330963135,stress
140,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap153,604.340881348,stress
141,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap153,486.305786133,stress
142,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap153,431.439605713,stress
143,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap153,-455.012664795,stress
144,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap154,-207.607818604,stress
145,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap154,-797.735351562,stress
146,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap154,771.27746582,stress
147,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap154,-47.2131080627,stress
148,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap154,866.302612305,stress
149,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap154,359.404510498,stress
150,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap155,-63.573059082,stress
151,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap155,-515.910522461,stress
152,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap155,594.981689453,stress
153,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap155,-134.874664307,stress
154,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap155,-655.484802246,stress
155,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap155,-289.427154541,stress
156,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap157,-1069.85681152,stress
157,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap157,-607.659790039,stress
158,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap157,297.995513916,stress
159,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap157,-524.944335938,stress
160,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap157,-192.318069458,stress
161,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap157,-850.771057129,stress
162,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap158,194.760437012,control
163,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap158,85.7714691162,control
164,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap158,1793.57165527,control
165,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap158,237.21534729,control
166,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap158,223.9609375,control
167,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap158,38.1615791321,control
168,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap159,-139.608886719,stress
169,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap159,399.913604736,stress
170,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap159,1568.56738281,stress
